id,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
8962,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.824.931.506.849.310,11.095.890.410.958.900,1,0,0,0,2.0,FALSE
8963,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.824.931.506.849.310,11.095.890.410.958.900,1,0,0,0,2.0,FALSE
8964,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.824.931.506.849.310,11.095.890.410.958.900,1,0,0,0,2.0,FALSE
8965,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.824.931.506.849.310,11.095.890.410.958.900,1,0,0,0,2.0,FALSE
8966,M,N,Y,0,Pensioner,Higher education,Civil marriage,House / apartment,4.525.479.452.054.790,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8967,M,N,Y,0,Pensioner,Higher education,Civil marriage,House / apartment,4.525.479.452.054.790,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8968,M,N,Y,0,Pensioner,Higher education,Civil marriage,House / apartment,4.525.479.452.054.790,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8969,M,N,Y,0,Pensioner,Higher education,Civil marriage,House / apartment,4.525.479.452.054.790,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8970,F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,680.027.397.260.274,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8971,F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,680.027.397.260.274,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8972,F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,680.027.397.260.274,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8973,F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,680.027.397.260.274,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8974,F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,680.027.397.260.274,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8975,F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,680.027.397.260.274,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8976,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.072.328.767.123.280,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
8977,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.186.301.369.863.010,6.780.821.917.808.210,1,0,0,0,2.0,FALSE
8978,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.186.301.369.863.010,6.780.821.917.808.210,1,0,0,0,2.0,FALSE
8979,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.343.013.698.630.130,4.449.315.068.493.150,1,1,1,0,2.0,FALSE
8980,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.218.904.109.589.040,7.619.178.082.191.780,1,1,1,0,2.0,FALSE
8981,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.218.904.109.589.040,7.619.178.082.191.780,1,1,1,0,2.0,FALSE
8982,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.218.904.109.589.040,7.619.178.082.191.780,1,1,1,0,2.0,FALSE
8983,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.896.712.328.767.120,5.282.191.780.821.910,1,0,0,0,2.0,FALSE
8984,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.896.712.328.767.120,5.282.191.780.821.910,1,0,0,0,2.0,FALSE
8985,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.247.123.287.671.230,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
8986,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.247.123.287.671.230,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
8987,F,Y,Y,1,Working,Secondary / secondary special,Separated,House / apartment,3.235.616.438.356.160,17.753.424.657.534.200,1,1,1,0,2.0,FALSE
8988,F,Y,Y,1,Working,Secondary / secondary special,Separated,House / apartment,3.235.616.438.356.160,17.753.424.657.534.200,1,1,1,0,2.0,FALSE
8989,F,Y,Y,1,Working,Secondary / secondary special,Separated,House / apartment,3.235.616.438.356.160,17.753.424.657.534.200,1,1,1,0,2.0,FALSE
8990,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,4.325.479.452.054.790,4.282.191.780.821.910,1,0,0,0,4.0,FALSE
8991,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,4.325.479.452.054.790,4.282.191.780.821.910,1,0,0,0,4.0,FALSE
8992,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,4.325.479.452.054.790,4.282.191.780.821.910,1,0,0,0,4.0,FALSE
8993,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,4.325.479.452.054.790,4.282.191.780.821.910,1,0,0,0,4.0,FALSE
8994,M,N,Y,0,State servant,Secondary / secondary special,Married,Rented apartment,28.624.657.534.246.500,6.364.383.561.643.830,1,1,0,1,2.0,FALSE
8995,M,N,Y,0,State servant,Secondary / secondary special,Married,Rented apartment,28.624.657.534.246.500,6.364.383.561.643.830,1,1,0,1,2.0,FALSE
8996,M,N,Y,0,State servant,Secondary / secondary special,Married,Rented apartment,28.624.657.534.246.500,6.364.383.561.643.830,1,1,0,1,2.0,FALSE
8997,M,N,Y,0,State servant,Secondary / secondary special,Married,Rented apartment,28.624.657.534.246.500,6.364.383.561.643.830,1,1,0,1,2.0,FALSE
8998,M,N,Y,0,State servant,Secondary / secondary special,Married,Rented apartment,28.624.657.534.246.500,6.364.383.561.643.830,1,1,0,1,2.0,FALSE
8999,M,N,Y,0,State servant,Secondary / secondary special,Married,Rented apartment,28.624.657.534.246.500,6.364.383.561.643.830,1,1,0,1,2.0,FALSE
9000,M,N,Y,2,Commercial associate,Secondary / secondary special,Married,Municipal apartment,4.347.397.260.273.970,12.117.808.219.178.000,1,1,1,0,4.0,FALSE
9001,F,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,5.369.315.068.493.150,3.271.232.876.712.320,1,0,1,0,2.0,FALSE
9002,F,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,5.369.315.068.493.150,3.271.232.876.712.320,1,0,1,0,2.0,FALSE
9003,F,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,5.369.315.068.493.150,3.271.232.876.712.320,1,0,1,0,2.0,FALSE
9004,F,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,5.369.315.068.493.150,3.271.232.876.712.320,1,0,1,0,2.0,FALSE
9005,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.150.958.904.109.580,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
9006,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9007,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9008,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9009,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9010,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9011,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9012,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9013,F,N,N,0,State servant,Higher education,Civil marriage,House / apartment,6.018.356.164.383.560,14.287.671.232.876.700,1,0,0,1,2.0,FALSE
9014,F,Y,N,1,Working,Incomplete higher,Married,Rented apartment,3.392.602.739.726.020,9.534.246.575.342.460,1,0,0,0,3.0,FALSE
9015,F,Y,N,2,Commercial associate,Higher education,Married,House / apartment,3.695.342.465.753.420,10.2,1,0,0,0,4.0,FALSE
9016,F,Y,N,2,Commercial associate,Higher education,Married,House / apartment,3.695.342.465.753.420,10.2,1,0,0,0,4.0,FALSE
9017,F,Y,N,2,Commercial associate,Higher education,Married,House / apartment,3.695.342.465.753.420,10.2,1,0,0,0,4.0,FALSE
9018,F,Y,N,2,Commercial associate,Higher education,Married,House / apartment,3.695.342.465.753.420,10.2,1,0,0,0,4.0,FALSE
9019,F,Y,N,2,Commercial associate,Higher education,Married,House / apartment,3.695.342.465.753.420,10.2,1,0,0,0,4.0,FALSE
9020,F,Y,N,2,Commercial associate,Higher education,Married,House / apartment,3.695.342.465.753.420,10.2,1,0,0,0,4.0,FALSE
9021,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,4.957.534.246.575.340,8.780.821.917.808.210,1,0,0,0,2.0,FALSE
9022,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,4.957.534.246.575.340,8.780.821.917.808.210,1,0,0,0,2.0,FALSE
9023,F,N,Y,0,Working,Secondary / secondary special,Widow,House / apartment,54.583.561.643.835.600,5.693.150.684.931.500,1,1,1,0,1.0,FALSE
9024,F,N,Y,0,Working,Secondary / secondary special,Widow,House / apartment,54.583.561.643.835.600,5.693.150.684.931.500,1,1,1,0,1.0,FALSE
9025,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.301.917.808.219.170,6.616.438.356.164.380,1,0,0,0,2.0,FALSE
9026,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.301.917.808.219.170,6.616.438.356.164.380,1,0,0,0,2.0,FALSE
9027,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.301.917.808.219.170,6.616.438.356.164.380,1,0,0,0,2.0,FALSE
9028,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.404.931.506.849.310,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9029,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.404.931.506.849.310,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9030,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.404.931.506.849.310,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9031,M,N,Y,0,Working,Higher education,Married,Co-op apartment,27.487.671.232.876.700,15.287.671.232.876.700,1,0,0,0,2.0,FALSE
9032,M,N,Y,0,Working,Higher education,Married,Co-op apartment,27.487.671.232.876.700,15.287.671.232.876.700,1,0,0,0,2.0,FALSE
9033,F,Y,Y,0,Working,Higher education,Single / not married,House / apartment,5.626.849.315.068.490,10.868.493.150.684.900,1,0,0,0,1.0,FALSE
9034,F,Y,Y,0,Working,Higher education,Single / not married,House / apartment,5.626.849.315.068.490,10.868.493.150.684.900,1,0,0,0,1.0,FALSE
9035,F,Y,Y,0,Working,Higher education,Single / not married,House / apartment,5.626.849.315.068.490,10.868.493.150.684.900,1,0,0,0,1.0,FALSE
9036,M,Y,Y,1,Commercial associate,Incomplete higher,Civil marriage,House / apartment,4.259.452.054.794.520,182.054.794.520.548,1,0,0,0,3.0,FALSE
9037,M,Y,Y,1,Commercial associate,Incomplete higher,Civil marriage,House / apartment,4.259.452.054.794.520,182.054.794.520.548,1,0,0,0,3.0,FALSE
9038,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,3.896.986.301.369.860,16.904.109.589.041.000,1,0,0,0,3.0,FALSE
9039,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9040,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9041,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9042,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9043,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9044,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9045,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9046,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9047,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.914.246.575.342.460,8.367.123.287.671.230,1,0,0,0,1.0,FALSE
9048,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9049,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9050,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9051,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9052,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9053,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9054,F,Y,Y,1,Working,Higher education,Married,House / apartment,31.832.876.712.328.700,6.780.821.917.808.210,1,0,0,0,3.0,FALSE
9055,F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.221.917.808.219.100,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
9056,F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.221.917.808.219.100,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
9057,F,Y,Y,0,Working,Secondary / secondary special,Separated,House / apartment,4.649.589.041.095.890,10.273.972.602.739.700,1,0,0,0,1.0,FALSE
9058,F,Y,Y,0,Working,Secondary / secondary special,Separated,House / apartment,4.649.589.041.095.890,10.273.972.602.739.700,1,0,0,0,1.0,FALSE
9059,F,Y,Y,0,Working,Secondary / secondary special,Separated,House / apartment,4.649.589.041.095.890,10.273.972.602.739.700,1,0,0,0,1.0,FALSE
9060,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.681.369.863.013.690,4.693.150.684.931.500,1,0,0,0,3.0,FALSE
9061,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.681.369.863.013.690,4.693.150.684.931.500,1,0,0,0,3.0,FALSE
9062,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.681.369.863.013.690,4.693.150.684.931.500,1,0,0,0,3.0,FALSE
9063,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.681.369.863.013.690,4.693.150.684.931.500,1,0,0,0,3.0,FALSE
9064,F,N,N,1,State servant,Secondary / secondary special,Married,House / apartment,4.231.506.849.315.060,7.534.246.575.342.460,1,0,0,0,3.0,FALSE
9065,F,N,N,1,State servant,Secondary / secondary special,Married,House / apartment,4.231.506.849.315.060,7.534.246.575.342.460,1,0,0,0,3.0,FALSE
9066,F,N,N,1,State servant,Secondary / secondary special,Married,House / apartment,4.231.506.849.315.060,7.534.246.575.342.460,1,0,0,0,3.0,FALSE
9067,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,354.027.397.260.274,25.287.671.232.876.700,1,0,0,0,1.0,FALSE
9068,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,354.027.397.260.274,25.287.671.232.876.700,1,0,0,0,1.0,FALSE
9069,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,354.027.397.260.274,25.287.671.232.876.700,1,0,0,0,1.0,FALSE
9070,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,354.027.397.260.274,25.287.671.232.876.700,1,0,0,0,1.0,FALSE
9071,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.521.095.890.410.950,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
9072,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.521.095.890.410.950,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
9073,F,N,N,0,Working,Incomplete higher,Widow,House / apartment,53.778.082.191.780.800,5.197.260.273.972.600,1,1,1,0,1.0,FALSE
9074,F,N,N,0,Working,Incomplete higher,Widow,House / apartment,53.778.082.191.780.800,5.197.260.273.972.600,1,1,1,0,1.0,FALSE
9075,F,N,N,0,Working,Incomplete higher,Widow,House / apartment,53.778.082.191.780.800,5.197.260.273.972.600,1,1,1,0,1.0,FALSE
9076,F,Y,N,0,Pensioner,Higher education,Widow,House / apartment,6.632.876.712.328.760,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9077,F,Y,N,0,Pensioner,Higher education,Widow,House / apartment,6.632.876.712.328.760,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9078,F,Y,N,0,Pensioner,Higher education,Widow,House / apartment,6.632.876.712.328.760,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9079,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,44.824.657.534.246.500,5.778.082.191.780.820,1,1,0,0,3.0,FALSE
9080,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9081,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9082,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9083,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9084,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9085,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9086,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9087,F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.966.575.342.465.750,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
9088,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.930.684.931.506.840,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9089,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.930.684.931.506.840,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9090,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.930.684.931.506.840,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9091,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.930.684.931.506.840,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9092,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.155.342.465.753.420,8.038.356.164.383.560,1,1,0,0,2.0,FALSE
9093,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.155.342.465.753.420,8.038.356.164.383.560,1,1,0,0,2.0,FALSE
9094,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.155.342.465.753.420,8.038.356.164.383.560,1,1,0,0,2.0,FALSE
9095,M,N,N,0,State servant,Secondary / secondary special,Married,With parents,2.734.246.575.342.460,42.027.397.260.273.900,1,0,0,0,2.0,FALSE
9096,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.573.424.657.534.240,18.295.890.410.958.900,1,0,0,0,2.0,FALSE
9097,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.573.424.657.534.240,18.295.890.410.958.900,1,0,0,0,2.0,FALSE
9098,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.573.424.657.534.240,18.295.890.410.958.900,1,0,0,0,2.0,FALSE
9099,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.573.424.657.534.240,18.295.890.410.958.900,1,0,0,0,2.0,FALSE
9100,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.573.424.657.534.240,18.295.890.410.958.900,1,0,0,0,2.0,FALSE
9101,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.573.424.657.534.240,18.295.890.410.958.900,1,0,0,0,2.0,FALSE
9102,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,55.0,19.213.698.630.136.900,1,1,1,0,2.0,FALSE
9103,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.391.780.821.917.800,16.791.780.821.917.800,1,0,0,0,2.0,FALSE
9104,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.744.383.561.643.830,7.808.219.178.082.190,1,0,0,0,3.0,FALSE
9105,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,56.131.506.849.315.000,1.115.068.493.150.680,1,0,1,0,2.0,FALSE
9106,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,56.131.506.849.315.000,1.115.068.493.150.680,1,0,1,0,2.0,FALSE
9107,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,56.131.506.849.315.000,1.115.068.493.150.680,1,0,1,0,2.0,FALSE
9108,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.273.972.602.739.700,13.293.150.684.931.500,1,0,0,0,2.0,FALSE
9109,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.273.972.602.739.700,13.293.150.684.931.500,1,0,0,0,2.0,FALSE
9110,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.273.972.602.739.700,13.293.150.684.931.500,1,0,0,0,2.0,FALSE
9111,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.273.972.602.739.700,13.293.150.684.931.500,1,0,0,0,2.0,FALSE
9112,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9113,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9114,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9115,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9116,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9117,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9118,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9119,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.024.657.534.246.570,13.873.972.602.739.700,1,0,0,0,2.0,FALSE
9120,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.500.547.945.205.470,97.013.698.630.137,1,0,0,0,2.0,FALSE
9121,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.500.547.945.205.470,97.013.698.630.137,1,0,0,0,2.0,FALSE
9122,M,Y,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,6.026.575.342.465.750,6.953.424.657.534.240,1,1,1,0,2.0,FALSE
9123,F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,5.571.780.821.917.800,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9124,F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,5.571.780.821.917.800,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9125,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.887.671.232.876.710,4.950.684.931.506.840,1,0,0,0,1.0,FALSE
9126,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.887.671.232.876.710,4.950.684.931.506.840,1,0,0,0,1.0,FALSE
9127,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.887.671.232.876.710,4.950.684.931.506.840,1,0,0,0,1.0,FALSE
9128,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.887.671.232.876.710,4.950.684.931.506.840,1,0,0,0,1.0,FALSE
9129,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.190.684.931.506.840,11.627.397.260.273.900,1,1,0,0,3.0,FALSE
9130,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.190.684.931.506.840,11.627.397.260.273.900,1,1,0,0,3.0,FALSE
9131,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.190.684.931.506.840,11.627.397.260.273.900,1,1,0,0,3.0,FALSE
9132,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.190.684.931.506.840,11.627.397.260.273.900,1,1,0,0,3.0,FALSE
9133,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.190.684.931.506.840,11.627.397.260.273.900,1,1,0,0,3.0,FALSE
9134,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.065.753.424.657.530,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9135,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.065.753.424.657.530,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9136,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.065.753.424.657.530,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9137,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.065.753.424.657.530,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
9138,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.115.068.493.150.680,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9139,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.115.068.493.150.680,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9140,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.115.068.493.150.680,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
9141,M,Y,N,1,Commercial associate,Secondary / secondary special,Married,House / apartment,40.057.534.246.575.300,22.849.315.068.493.100,1,0,0,1,3.0,FALSE
9142,F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.671.506.849.315.060,47.835.616.438.356.100,1,0,0,0,1.0,FALSE
9143,M,Y,Y,0,Working,Higher education,Married,House / apartment,5.999.178.082.191.780,1.695.890.410.958.900,1,0,0,0,2.0,FALSE
